global_epoch_ids,program_names,graph_name,warnings,op_name,first_to_last_input,grid_size,kernel_total_runtime,kernel_runtime_per_input,model_runtime_per_input,kernel_math_utilization,model_math_utilization,bw_limited_factor,slowest_operand,bw_bound_total_runtime,bw_bound_runtime_per_input,bw_bound_math_utilization,output_pipe_bw_0,required_output_pipe_bw_0,input_pipe_bw_0,required_input_bw_0,input_pipe_bw_1,required_input_bw_1,input_pipe_bw_2,required_input_bw_2,input_pipe_bw_3,required_input_bw_3,input_pipe_bw_4,required_input_bw_4,input_pipe_bw_5,required_input_bw_5,input_pipe_bw_6,required_input_bw_6,input_pipe_bw_7,required_input_bw_7
[0],['run_fwd'],fwd_0_temporal_epoch_0,<< BW for some pipes not measured. >>,ff.bert.encoder.layer.1.output.LayerNorm.bias_s_brcst_m2_0_0.lc1,0->0,"[1, 1]",591,591,392,32.49,48.98,1,N/A,591,591,32.49,27.37,14.08,0,3.52,0,14.08,,,,,,,,,,,,
