global_epoch_ids,program_names,graph_name,warnings,op_name,first_to_last_input,grid_size,kernel_total_runtime,kernel_runtime_per_input,model_runtime_per_input,kernel_math_utilization,model_math_utilization
[0],['run_fwd'],fwd_0_temporal_epoch_0,<< BW for some pipes not measured. >>,ff.bert.encoder.layer.1.output.LayerNorm.bias_s_brcst_m2_0_0.lc1,0->0,"[1, 1]",591,591,392,32.49,48.98
